,observationId,night,observationStartMJD,fiveSigmaDepth,filter,airmass,skyBrightness,seeingFwhmEff,fieldId,fieldRA,fieldDec
40,403839,744,60589.01657924367,23.883901101825373,r,1.6459134898652055,20.853626855158126,1.0327347221376832,-1,11.010212005469842,-72.67620104210125
41,403872,744,60589.03269189918,23.067361800130072,u,1.5883169418910021,22.519930001345596,1.2231476316274772,-1,11.010212005469842,-72.67620104210125
42,404797,746,60591.01408129983,23.12365680783153,u,1.6783124165991556,22.26952674040891,1.0609413133828827,-1,15.395215713913455,-72.28910408182705
43,404830,746,60591.03018628551,24.261560340169464,g,1.6151578592590008,21.73920005055186,1.0578352173792165,-1,15.395215713913455,-72.28910408182705
44,407338,749,60594.05322241201,23.236491711213244,i,1.492509360673221,19.708746419662095,1.0393508675980176,-1,12.374398621321236,-72.26595144878564
45,407371,749,60594.06984662378,22.420972855871504,z,1.453550431154973,18.964422720857474,1.3425272180162557,-1,12.374398621321236,-72.26595144878564
46,408097,751,60596.04346233948,23.202850554200808,i,1.5230996948045672,19.24433514945572,0.8734887841486675,-1,15.38675049794564,-72.03149548400694
47,408130,751,60596.06007420947,22.50878564277817,z,1.478512572355219,18.74740984869627,1.123968909881418,-1,15.38675049794564,-72.03149548400694
48,408166,751,60596.07662231465,22.70455716172314,z,1.485690804155997,18.735836191780578,0.9333219211981193,-1,15.374537003786449,-74.32893538750804
49,408199,751,60596.09279142926,22.016801664001996,y,1.4574017008527427,18.139904186499134,0.8547999739767497,-1,15.374537003786449,-74.32893538750804
50,412927,757,60602.02726793984,24.501396724166273,g,1.5357830668573411,22.04542893709082,0.9610074528098165,-1,12.614866864438309,-74.02283424872941
51,412960,757,60602.0433599654,23.29435038441631,r,1.4982925792474209,19.444392801274528,0.9921886234889012,-1,12.614866864438309,-74.02283424872941
52,422219,769,60614.03248392941,23.358550737420146,u,1.4405914841243082,22.55848847101328,1.0072699656547783,-1,11.642167639043796,-73.46764524956944
53,422252,769,60614.04863417767,24.63811085517172,g,1.416780686330937,22.072288278009914,0.8753804944769208,-1,11.642167639043796,-73.46764524956944
54,602271,1086,60926.156866750025,21.731337182869623,y,1.499297590279802,17.89809740139472,0.9925668501631415,-1,15.372556111710434,-73.27856337639777
55,602304,1086,60926.17176830206,21.457448252121274,y,1.4667799849649084,17.917792664334755,1.2951621321489244,-1,15.372556111710434,-73.27856337639777
56,615904,1112,60952.04538574878,22.608975314731513,i,1.588965462499777,18.85108879873679,1.260619025654377,-1,13.013440049830354,-72.95331857964479
57,615937,1112,60952.06192475789,22.46006861794924,z,1.5386259033629461,18.540168876578743,1.0684538205468919,-1,13.013440049830354,-72.95331857964479
58,616502,1115,60955.009567735775,21.716658140539813,y,1.6860603970749626,17.822906799348836,0.9449551591939328,-1,11.478140789439852,-74.0348774082321
59,616535,1115,60955.02434814054,21.735887652476467,y,1.633272616449984,17.85748444469028,0.9505843659197033,-1,11.478140789439852,-74.0348774082321
60,623868,1127,60967.01939748305,23.21097157455751,u,1.5244267514322887,22.52315477631108,1.103742708839395,-1,13.618872610912176,-71.45092045671555
61,623901,1127,60967.03548228363,24.415209505440867,g,1.4788193023715406,22.065327360851207,1.0593345402915355,-1,13.618872610912176,-71.45092045671555
62,631071,1139,60979.12855953983,22.937763956141414,z,1.3598980081590835,18.919915763215734,0.822891171759175,-1,14.129291933245689,-72.90279589968993
63,631104,1139,60979.14473804745,23.408545916930507,i,1.363362404195071,19.54357167356676,0.8354428030707137,-1,14.129291933245689,-72.90279589968993
64,633267,1150,60990.1069484391,24.689170343872515,g,1.3528416024505154,22.092073860398997,0.8514584476876886,-1,14.077771898405587,-72.51982183281243
65,633300,1150,60990.123081329875,24.277959703533007,r,1.3589380175468992,20.988303967970552,0.7836583443570388,-1,14.077771898405587,-72.51982183281243
66,826684,1466,61304.004839557165,21.63082641429701,z,1.9307986889226088,18.58393420158658,2.280675780423339,-1,12.670041347292868,-72.1485839119129
67,826717,1466,61304.02091893144,22.35840551657287,i,1.8375042610517633,19.237628018631053,1.8436576489170982,-1,12.670041347292868,-72.1485839119129
68,833820,1474,61312.2015576456,21.758612948265803,y,1.3575520702082038,18.196232436976892,1.1289800099576432,-1,10.848896088679664,-72.79727958972435
69,833853,1474,61312.21639747806,21.73821394406747,y,1.3588973219282028,18.195966138510762,1.1500152091980411,-1,10.848896088679664,-72.79727958972435
70,843734,1490,61328.02007935135,22.336561067378028,u,1.5835972580837754,22.39922432761655,2.347951484799652,-1,13.58811015114024,-73.12701757818343
71,843767,1490,61328.0362448219,23.874421541230607,g,1.5356914686196386,21.88563509721596,1.6185398871960903,-1,13.58811015114024,-73.12701757818343
72,844617,1491,61329.058975253945,23.776006087736732,r,1.4373581362188586,20.82211412139777,1.1538556396597939,-1,12.382012397847046,-71.5410458492092
73,844650,1491,61329.075090137645,23.35328504916502,i,1.4057836397246872,20.101698908774786,1.1110786531879586,-1,12.382012397847046,-71.5410458492092
74,854277,1519,61357.042276399035,23.217574517040834,u,1.401944539777395,22.52057412698967,1.1591074806229695,-1,14.405695894248693,-73.80810464245218
75,854310,1519,61357.05840572827,24.206313770570787,g,1.3898281912215424,22.011468538821696,1.2825696573530547,-1,14.405695894248693,-73.80810464245218
76,868470,1539,61377.049448218924,23.631801020908846,r,1.3740971284662304,20.944328495681198,1.3939975298334457,-1,11.678625345335893,-73.37393820820058
77,868503,1539,61377.065577519075,22.705956083221324,u,1.3826318659762549,22.56127071581176,1.8871620733167829,-1,11.678625345335893,-73.37393820820058
78,1057783,1875,61710.03583704277,23.155045467904834,u,1.414531092494373,22.558972369436404,1.2294610972678546,-1,10.946070691306753,-72.65953287501571
79,1057816,1875,61710.05206805121,24.051274246523388,g,1.3921183881244548,22.077346629609867,1.512816978096546,-1,10.946070691306753,-72.65953287501571
80,1058544,1876,61711.03576778642,23.700243923325136,r,1.4131702518532756,20.94008985162087,1.300721195196076,-1,11.198791788920705,-72.74087441386119
81,1058577,1876,61711.05237838647,22.985170935199065,u,1.391020998238648,22.537490328684655,1.4474029144042497,-1,11.198791788920705,-72.74087441386119
82,1059509,1885,61720.03869244156,22.404674574635997,z,1.3807662186017526,18.735247347030747,1.238133977344277,-1,14.98987075687739,-72.264538090481
83,1059542,1885,61720.05480037476,22.825419530347837,i,1.364558144918265,19.12663370725265,1.1906169871128256,-1,14.98987075687739,-72.264538090481
84,1059566,1885,61720.06560005263,22.63529022672585,i,1.35656773429793,19.132994218090225,1.423480694008986,-1,14.98987075687739,-72.264538090481
85,1059599,1885,61720.0817714412,22.71296895600504,z,1.3488208206572934,18.75771912762193,0.943264778464342,-1,14.98987075687739,-72.264538090481
86,1065687,1894,61729.04753775558,24.366223193462822,g,1.355427348886887,22.07872103624583,1.1406108757427966,-1,11.959314055388015,-72.5553914346298
87,1065720,1894,61729.06412669336,23.83492775021846,r,1.3522904195800365,20.988791970777445,1.1796638802268848,-1,11.959314055388015,-72.5553914346298
88,1235493,2238,62069.02266456129,22.911250325994367,i,1.4844127079542508,19.822629609150553,1.4735055898841145,-1,14.913436472928163,-71.89913817909124
89,1235526,2238,62069.03876303566,22.342090574379355,z,1.4464439016395056,19.011803211909132,1.474507551447738,-1,14.913436472928163,-71.89913817909124
90,1236347,2239,62070.060557499106,22.740408505431823,i,1.4229003791535315,19.673155039355652,1.6263625608946524,-1,14.648559843361152,-73.08403234223694
91,1236380,2239,62070.076727765285,22.702708382024497,z,1.4008669649490313,18.96345840631423,1.0387237879573938,-1,14.648559843361152,-73.08403234223694
92,1237836,2241,62072.02786699021,23.20853823361187,r,1.4781878109518574,19.378777434036536,1.0454428652266994,-1,14.876502673032698,-73.30549859787517
93,1237869,2241,62072.0444563079,23.098060190396488,i,1.4459394955211926,19.32179399451614,1.0021093067848241,-1,14.876502673032698,-73.30549859787517
94,1243307,2250,62081.03332103723,23.4361013149128,r,1.4354420681756324,20.953728588100482,1.6636830907277889,-1,12.174152967652706,-74.30688372689728
95,1243340,2250,62081.04952320203,24.16195661409306,g,1.4171938486917564,22.073877927784526,1.3578765918624072,-1,12.174152967652706,-74.30688372689728
96,1447962,2594,62423.0505281182,23.260511436466903,i,1.4849108845318906,19.881247267369616,1.0951371795524876,-1,12.704633721110774,-72.40351037551046
97,1447995,2594,62423.06712616535,22.612182768636412,z,1.4477785935513,19.032842650264506,1.1602507777874675,-1,12.704633721110774,-72.40351037551046
98,1448783,2595,62424.0499440546,22.84693784868759,i,1.495564098072061,19.681171832210673,1.469991131696094,-1,13.305901600888493,-73.06380003257715
99,1448816,2595,62424.06609930197,22.403459059849283,z,1.4602744995324604,18.94456675345667,1.3519972674621945,-1,13.305901600888493,-73.06380003257715
100,1448842,2595,62424.07803784382,22.51701790365121,z,1.4465639156428662,18.957498953589553,1.2257014003896067,-1,13.52574192406294,-73.43626973876412
101,1448875,2595,62424.09440857249,22.038303825825412,y,1.4211080490208017,18.246190325217103,0.8830931690198383,-1,13.52574192406294,-73.43626973876412
102,1449507,2596,62425.018744309,22.505780973459885,z,1.5871158886723022,18.79441832695704,1.1427449769740683,-1,15.244168984354765,-72.8335278805541
103,1449540,2596,62425.035283399586,21.70738148694795,y,1.5365669408197475,18.1468618621666,1.1261061637978242,-1,15.244168984354765,-72.8335278805541
104,1449658,2596,62425.088368962715,21.605674340053802,y,1.4071416223746371,18.233186060532056,1.3107876754950447,-1,12.872994468989678,-72.65877220749294
105,1449691,2596,62425.103107147006,21.710183430998384,y,1.3880666228194811,18.24526424803395,1.2003979513986565,-1,12.872994468989678,-72.65877220749294
106,1456235,2607,62436.02840236251,24.42947561857131,g,1.4858404124021338,22.056492744653216,1.0408973832210215,-1,13.849784370216122,-73.69946051443982
107,1456268,2607,62436.044508975356,23.998736968582925,r,1.454836397872893,20.9505297197621,0.9873875001668658,-1,13.849784370216122,-73.69946051443982
108,1459778,2623,62451.03562920726,24.22091772034014,r,1.3683829335084519,20.79239582186902,0.7628724504920095,-1,10.576668705036619,-72.20819610190635
109,1459811,2623,62451.05177164093,23.672642115545912,i,1.3555092353033515,20.108119720792157,0.8338672663097644,-1,10.576668705036619,-72.20819610190635
110,1461000,2627,62455.045957390896,22.51715623617089,z,1.3894214994312972,18.908100192405133,1.2037178000011959,-1,14.789512677040603,-73.57167886386183
